LGA_CODE,LGA_NAME,s_mean_nonstrata,s_mean_strata,s_median_nonstrata,s_median_strata,s_mean_sales,s_median_sales,r_one_br,r_two_br,r_three_br,r_four_or_more_br,r_bedsitter,r_not_specified,r_flat,r_house,r_other,r_townhouse,r_weekly_rent_median,Age_0_4_yr_P,Age_5_14_yr_P,Age_15_19_yr_P,Age_20_24_yr_P,Age_25_34_yr_P,Age_35_44_yr_P,Age_45_54_yr_P,Age_55_64_yr_P,Age_65_74_yr_P,Age_75_84_yr_P,Age_85ov_P,Age_below_15_yr,Age_15_64_yr,Age_over_65_yr,Age_below_15_yr_pct,Age_15_64_yr_pct,Age_over_65_yr_pct,Birthplace_Australia_P,Birthplace_Elsewhere_P,BP_Aus_pct,BP_Non_Aus_pct,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_P,Sec_Edu_Yr10_or_above,Sec_Edu_Yr9_or_below,Yr10_above_pct,Yr9_below_pct,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_fam_inc_weekly,Median_tot_hhd_inc_weekly,Average_household_size,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Single,MS_Married_pct,MS_Separated_pct,MS_Divorced_pct,MS_Widowed_pct,MS_Never_Married_pct,MS_Single_pct,P_Afghanistan_Tot,P_Australia_Tot,P_Bangladesh_Tot,P_Bosnia_Herzegov_Tot,P_Cambodia_Tot,P_Canada_Tot,P_Chile_Tot,P_China_Tot,P_Croatia_Tot,P_Egypt_Tot,P_England_Tot,P_Fiji_Tot,P_France_Tot,P_Germany_Tot,P_Greece_Tot,P_Hong_Kong_Tot,P_India_Tot,P_Indonesia_Tot,P_Iran_Tot,P_Iraq_Tot,P_Ireland_Tot,P_Italy_Tot,P_Japan_Tot,P_Korea_South_Tot,P_Lebanon_Tot,P_Malaysia_Tot,P_Malta_Tot,P_Mauritius_Tot,P_Myanmar_Tot,P_Nepal_Tot,P_Netherlands_Tot,P_New_Zealand_Tot,P_Nthern_Ireland_Tot,P_Pakistan_Tot,P_PNG_Tot,P_Philippines_Tot,P_Poland_Tot,P_Scotland_Tot,P_Singapore_Tot,P_South_Africa_Tot,P_SE_Europe_nfd_Tot,P_Sri_Lanka_Tot,P_Taiwan_Tot,P_Thailand_Tot,P_FYROM_Tot,P_Turkey_Tot,P_USA_Tot,P_Vietnam_Tot,P_Wales_Tot,P_Zimbabwe_Tot,P_Elsewhere_Tot,P_COB_NS_Tot,P_Y12e_Tot,P_Y11e_Tot,P_Y10e_Tot,P_Y9e_Tot,P_Y8b_Tot,P_DNGTS_Tot,P_Hghst_yr_schl_ns_Tot,pct_no_pincome,pct_pincome_1_499,pct_pincome_500_999,pct_pincome_1_999,pct_pincome_1000_1499,pct_pincome_1500_1999,pct_pincome_1000_1999,pct_pincome_2000_2999,pct_pincome_3000_more,pct_pincome_ns,pct_no_fincome,pct_fincome_1_499,pct_fincome_500_999,pct_fincome_1_999,pct_fincome_1000_1499,pct_fincome_1500_1999,pct_fincome_1000_1999,pct_fincome_2000_2999,pct_fincome_3000_3999,pct_fincome_4000_more,pct_fincome_ns,pct_no_hincome,pct_hincome_1_499,pct_hincome_500_999,pct_hincome_1_999,pct_hincome_1000_1499,pct_hincome_1500_1999,pct_hincome_1000_1999,pct_hincome_2000_2999,pct_hincome_3000_3999,pct_hincome_4000_more,pct_part_hincome,pct_hincome_ns,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_P,Non_sch_quls_Cert3a4_Level_P,Non_sch_quls_Cert1a2_Level_P,Non_sch_quls_Certnfd_Level_P,Non_sch_quls_CertTot_Level_P,pct_pgrad,pct_grad_cert_dip,pct_bach_deg,pct_adv_dip,pct_cert_iii_iv,pct_cert_i_ii,pct_others,land_area,bus_stop,coach_stop,light_rail,train_station,wharf,all_bus_stops,all_train_stations,all_transpo,ntl17_count,ntl17_min,ntl17_mean,ntl17_max,ntl17_sum,ntl19_count,ntl19_min,ntl19_mean,ntl19_max,ntl19_sum
LGA17650,Uralla,375.41176,0.0,320.0,0.0,375.41176,320.0,0.0,0.0,287.5,0.0,0.0,0.0,0.0,290.0,0.0,0.0,285.0,307,853,370,237,470,683,892,985,787,337,118,1160,3637,1242,19.208478224871666,60.225202848153664,20.566318926974663,5137,394,92.87651419273188,7.123485807268125,1937,299,1449,400,300,13,3685,713,83.7880854934061,16.21191450659391,46,552,1342,1058,2.4,2597,164,492,295,1341,2292,53.11924728983433,3.3544692166087127,10.063407649826141,6.033953773777869,27.428922069952954,46.88075271016568,0,5137,0,0,0,4,0,3,0,0,144,3,3,21,0,0,7,0,0,0,4,6,4,0,0,4,0,0,0,0,15,59,0,0,4,4,0,17,4,14,0,0,0,3,0,0,18,3,4,0,31,516,1918,248,1400,346,285,13,471,6.479967293540474,35.466067048242024,26.921504497138187,62.38757154538021,11.651676206050697,6.357318070318887,18.008994276369584,2.596075224856909,1.0834014717906786,9.443990188062145,0.8594229588704727,7.734806629834254,22.71332105586249,30.44812768569675,18.845917740945364,13.566605279312462,32.41252302025783,16.02209944751381,5.3406998158379375,2.8238182934315534,2.0871700429711484,0.01050328227571116,17.592997811816193,24.201312910284468,41.79431072210066,16.717724288840262,11.37855579868709,28.09628008752735,12.341356673960615,4.332603938730854,1.9693654266958425,7.483588621444201,2.9321663019693656,5.2,56.9,53.8,184,94,531,431,930,87,142,1159,0.6457046603032004,0.3298708590679393,1.8634194272880404,1.5124929814710837,3.263615946097698,0.8036215609208309,2.03186412128018,3226.5327,1.0,3.0,0.0,1.0,0.0,4.0,1.0,5.0,17466,0.07000000029802322,0.19459007243090146,10.420000076293944,3398.710205078125,17466,0.059999998658895486,0.2212802088029958,10.779999732971193,3864.880126953125
LGA17750,Wagga Wagga,376.11009,231.11905,357.0,247.0,365.15753,345.0,190.0,250.0,315.0,395.0,0.0,315.0,250.0,320.0,280.0,300.0,300.0,4206,8490,4347,4960,8609,7532,7551,7210,5124,2979,1372,12696,40209,9475,20.352677140109012,64.4581596665598,15.189163193331197,52510,5846,89.98217835355403,10.017821646445952,21694,3710,13784,3960,2377,213,39188,6550,85.67930386112205,14.320696138877954,35,696,1682,1354,2.5,23143,1702,3956,2725,18156,26539,46.582263193913285,3.4257880117547597,7.9626424057002545,5.484883861358238,36.544422527273454,53.41773680608672,86,52510,82,9,0,63,21,264,21,98,826,53,31,127,28,54,651,26,83,36,82,50,19,63,13,113,10,7,138,72,104,442,22,92,38,423,26,136,29,229,25,132,36,45,0,4,100,59,23,85,706,4033,21523,3158,13184,3369,2153,213,3863,6.816946764617088,27.471067726678072,27.86756566368119,55.338633390359256,15.527825299386132,8.173493005937406,23.70131830532354,3.894535574116937,1.8134245748213744,8.4351413907618,0.6787617356001014,4.998731286475514,16.734331387972595,21.73306267444811,16.873889875666073,14.184217203755393,31.058107079421468,21.764780512560268,8.138797259578787,5.176351179903578,1.8903831514843947,0.00888710253662022,12.316898892461591,19.62754555198285,31.944444444444446,16.68453018935334,12.410682386566632,29.095212575919966,17.23383351196856,6.538049303322616,3.970167917113255,7.453554841014648,2.876027152554484,5.5,63.5,60.0,1434,810,6065,3831,10136,790,1150,12072,0.5118065271393084,0.2890957370870571,2.1646489449790143,1.3673157639265625,3.6176227050795187,0.6924021357393713,1.702452673957114,4824.4889,121.0,0.0,0.0,1.0,0.0,121.0,1.0,122.0,27503,0.07999999821186066,0.3827382183307276,46.099998474121094,10526.44921875,27503,0.119999997317791,0.4163651252249754,43.900001525878906,11451.2900390625
LGA17850,Walcha,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,174,357,159,135,276,313,415,464,469,233,96,531,1762,798,17.178906502749918,57.00420575865416,25.816887738595923,2545,153,94.32913269088213,5.670867309117866,872,147,748,257,157,6,1767,420,80.79561042524006,19.204389574759947,48,577,1329,1054,2.3,1433,70,185,213,655,1123,56.064162754303595,2.7386541471048518,7.237871674491394,8.333333333333332,25.62597809076682,43.935837245696405,0,2545,0,0,0,0,0,6,0,0,49,0,0,8,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,4,30,0,0,3,3,0,5,0,0,0,0,0,0,0,0,5,0,0,0,28,394,865,133,726,238,154,6,356,5.8431372549019605,31.92156862745098,25.137254901960784,57.058823529411775,11.882352941176471,5.882352941176472,17.764705882352942,2.5098039215686274,1.803921568627451,15.019607843137255,1.2195121951219512,6.7073170731707314,21.097560975609763,27.804878048780488,19.390243902439025,13.902439024390244,33.292682926829265,13.658536585365852,5.609756097560974,5.0,2.9268292682926833,0.016142735768903994,16.822429906542055,23.449447748513172,40.27187765505523,16.822429906542055,11.12999150382328,27.952421410365332,10.535259133389976,4.333050127442651,3.2285471537807986,7.391673746813932,4.672897196261682,3.2,57.0,55.2,34,35,214,191,431,41,60,531,0.2503866264084248,0.257750938949849,1.5759628838647912,1.4065836954120332,3.174018705353855,0.7437955666838499,3.1592900802710067,6261.0242,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,34107,0.029999999329447743,0.1950203787666388,9.75,6651.56005859375,34106,0.029999999329447743,0.23166276702138186,27.270000457763672,7901.09033203125
LGA17900,Walgett,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,406,820,264,310,725,676,815,926,738,347,77,1226,3716,1162,20.08519003931848,60.8781127129751,19.036697247706424,4715,558,89.41778873506544,10.582211264934571,1422,375,1319,506,442,53,3116,1001,75.68617925674035,24.313820743259654,43,464,1039,806,2.3,1711,214,536,296,2127,3173,35.03276003276004,4.381654381654382,10.974610974610977,6.0606060606060606,43.550368550368546,64.96723996723996,0,4715,0,10,0,3,0,11,24,3,81,5,0,41,4,3,22,3,0,0,4,3,0,3,0,0,3,0,0,9,11,58,5,14,3,39,3,9,0,8,29,0,0,0,4,4,9,0,0,3,103,839,1409,344,1279,483,432,53,756,6.722689075630252,39.53679032588646,21.049395367903262,60.58618569378971,9.182209469153515,4.263168682106989,13.445378151260504,2.029104324656692,1.3732322197171551,15.843410534945686,1.9886363636363635,12.997159090909092,26.491477272727273,39.48863636363637,16.974431818181817,8.948863636363637,25.92329545454545,11.576704545454545,3.3380681818181817,2.34375,3.90625,0.02240773286467487,25.307557117750438,23.90158172231986,49.209138840070295,14.455184534270652,7.601054481546573,22.056239015817226,8.304042179261861,2.7680140597539538,1.6256590509666082,7.952548330404217,5.843585237258347,10.6,47.2,42.2,48,38,335,304,646,67,79,788,0.21499596882558453,0.17020514198692108,1.5004926990952252,1.3616411358953686,2.8934874137776583,0.6539460718444863,3.9774254232733135,22308.3848,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,120005,0.019999999552965164,0.1737708682711137,24.170000076293945,20853.373046875,120005,0.09000000357627869,0.2286953863901504,17.110000610351562,27444.58984375
LGA17950,Warren,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,220.0,204,373,132,121,292,296,365,375,329,177,60,577,1581,566,21.18208516886931,58.0396475770925,20.77826725403818,2275,120,94.98956158663886,5.010438413361169,780,123,621,203,118,14,1524,335,81.97955890263583,18.020441097364174,43,649,1468,1104,2.4,1090,80,139,154,691,1064,50.603528319405754,3.7140204271123487,6.453110492107707,7.149489322191273,32.07985143918292,49.39647168059425,0,2275,0,0,0,0,0,4,0,0,23,0,5,10,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,5,0,9,0,0,0,5,0,0,0,0,0,3,14,337,772,104,596,188,116,14,292,6.0449859418931595,29.568884723523894,24.976569821930646,54.54545454545455,14.104967197750705,6.373008434864105,20.477975632614807,2.5304592314901595,2.1555763823805063,14.245548266166825,1.161103047895501,6.821480406386066,17.851959361393327,24.67343976777939,17.126269956458636,12.626995645863571,29.7532656023222,19.3033381712627,4.644412191582003,4.354136429608127,2.3222060957910013,0.012896825396825396,17.36111111111111,21.23015873015873,38.59126984126985,15.773809523809526,9.821428571428571,25.595238095238088,14.285714285714285,3.4722222222222223,2.876984126984127,9.623015873015873,4.265873015873016,7.3,57.6,53.3,19,23,192,141,316,27,57,396,0.18473505104521148,0.2236266407389402,1.8667963052989789,1.370928536703938,3.0724355858045698,0.8167233835683033,3.2571706368497813,10753.7673,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,58688,0.019999999552965164,0.19970573333773514,20.3700008392334,11720.330078125,58688,0.10999999940395357,0.27556652539169,15.8100004196167,16172.4482421875
LGA18020,Warrumbungle Shire,219.70587999999998,0.0,200.0,0.0,219.70587999999998,200.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,217.5,0.0,0.0,210.0,466,1213,488,390,749,900,1263,1461,1354,791,305,1679,5251,2450,17.899786780383796,55.98081023454158,26.119402985074625,7657,553,93.26431181485992,6.7356881851400745,2278,509,2397,813,615,17,5184,1445,78.20184039825011,21.798159601749887,49,479,1103,878,2.3,3802,320,785,628,2171,3904,49.338178043083325,4.152608357124319,10.186867376070596,8.149493900856475,28.1728523228653,50.661821956916675,0,7657,4,0,0,10,4,3,4,0,163,3,3,39,6,3,26,3,0,0,3,8,0,7,0,10,0,0,0,0,26,64,3,3,5,26,5,19,3,18,0,3,0,4,0,0,17,4,8,0,46,1174,2254,415,2331,753,598,17,1030,7.428125406530506,37.21868088981397,23.507219981787433,60.72590087160141,8.520879406790684,4.318980096266424,12.83985950305711,2.22453492910108,1.31390659555093,15.467672694158967,0.9615384615384616,9.866220735785953,28.09364548494983,37.95986622073578,18.52006688963211,9.657190635451505,28.177257525083608,12.834448160535116,3.3026755852842813,2.4665551839464883,3.219063545150502,0.014200511218403862,21.243964782732178,26.242544731610337,47.48650951434253,15.73416642999148,7.8670832149957395,23.60124964498722,10.025560920193128,2.6128940641863108,1.7892644135188869,8.065890372053394,4.99857994887816,7.9,47.0,43.3,93,74,552,451,1269,133,165,1566,0.24070814784139144,0.19153121441142976,1.4287193291230975,1.1673051040480382,3.2845015011906,0.771301376954136,3.4165027435552333,12372.1201,0.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0,67626,0.03999999910593033,0.1945166331874945,15.18000030517578,13154.3818359375,67626,0.09000000357627869,0.2356363318564605,11.420000076293945,15935.142578125
LGA18050,Waverley,3135.6039600000004,1235.74564,2900.0,1152.5,1779.3311600000002,1360.0,575.0,750.0,1100.0,1812.5,420.0,707.5,700.0,1025.0,687.5,1000.0,725.0,4154,6554,2451,3669,15751,11890,8188,5670,4371,2611,1513,10708,47619,8495,16.024662536290442,71.2624584717608,12.71287899194876,33569,26028,56.32666073795662,43.67333926204339,40994,1990,4258,1098,802,142,47242,2042,95.85666747828908,4.1433325217108985,35,1151,2917,2308,2.4,21449,1176,4182,2221,27077,34656,38.230104268781744,2.096069868995633,7.453881115765084,3.958648961768113,48.26129578468942,61.769895731218256,3,33569,35,17,12,332,336,710,66,131,4752,79,767,601,211,216,305,173,98,34,1024,831,306,168,82,153,60,32,16,52,181,1754,108,28,48,407,341,350,212,2816,58,54,79,208,32,70,979,104,138,78,6373,7219,40862,1529,3825,712,712,142,6786,6.796998912907883,14.796927628178851,16.944380090175184,31.74130771835404,14.978703687202609,11.672874378486268,26.651578065688877,10.09035339404416,11.712080979452177,13.007680929552867,0.8361741815141185,2.296262944619541,6.830899852061491,9.127162796681034,8.625458287772561,8.342445487875475,16.967903775648036,18.51160995690487,14.922493085482731,27.81887180806586,1.2221007268283273,0.013590844062947069,7.089492926402798,9.970592910507074,17.06008583690987,10.236846288348435,9.350659672548085,19.58750596089652,16.444126529963437,14.091559370529328,20.07629947544111,9.50961691305039,1.8717215069146398,3.8,67.5,64.9,6170,1383,17425,5205,3865,250,995,5114,1.6801139318750562,0.3765960401593521,4.744892263034498,1.4173408452851972,1.0524538649428026,0.33901812725841896,2.1909557043544092,9.3507,246.0,0.0,0.0,1.0,0.0,246.0,1.0,247.0,51,7.480000019073486,17.84411860447304,43.70000076293945,910.050048828125,51,6.539999961853027,19.247450884650732,46.36999893188477,981.6199951171876
LGA18100,Weddin,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,220.0,187,431,184,114,260,381,479,583,590,309,148,618,2001,1047,16.857610474631752,54.58265139116203,28.559738134206217,3082,207,93.70629370629369,6.293706293706294,928,197,992,326,226,5,2117,557,79.16978309648465,20.83021690351533,51,492,1193,904,2.2,1643,127,271,263,739,1400,53.992770292474525,4.173512980611238,8.905685179099573,8.642786723628,24.28524482418666,46.007229707525475,0,3082,0,0,0,0,0,3,0,5,67,0,0,11,7,0,9,0,0,0,0,3,0,0,0,3,3,0,0,0,9,21,0,0,0,17,0,3,0,0,0,3,0,0,0,0,7,3,0,0,19,375,922,174,957,309,218,5,374,5.901747444774151,39.13616880975931,24.431256181998023,63.56742499175734,10.61655126937026,4.7148038245961095,15.33135509396637,1.846356742499176,1.6155621496867787,11.737553577316186,0.9297520661157024,8.367768595041323,26.859504132231407,35.22727272727273,21.59090909090909,10.12396694214876,31.714876033057852,12.603305785123966,4.235537190082645,4.4421487603305785,2.479338842975207,0.01043115438108484,21.21001390820584,26.49513212795549,47.705146036161345,17.80250347705146,8.136300417246176,25.93880389429764,8.692628650904034,3.2684283727399164,2.851182197496523,6.1891515994436705,4.3115438108484,5.2,49.6,47.3,31,27,231,205,521,61,67,648,0.2018754884084397,0.17582703829122168,1.5042979942693409,1.3349830685074238,3.392810627767648,0.8335504037509768,2.9890596509507685,3414.8566,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,19180,0.05000000074505806,0.1968029288728493,15.65999984741211,3774.68017578125,19180,0.14000000059604645,0.2640766290976929,12.6899995803833,5064.98974609375
LGA18200,Wentworth,230.15294,0.0,212.0,0.0,228.09142999999997,210.0,0.0,195.0,220.0,0.0,0.0,0.0,192.5,250.0,0.0,0.0,210.0,423,855,397,324,679,744,947,1045,856,390,135,1278,4136,1381,18.807947019867548,60.8682855040471,20.32376747608536,5650,360,94.00998336106491,5.990016638935107,1588,819,1281,554,457,22,3688,1033,78.11904257572549,21.88095742427452,44,555,1308,1052,2.4,2868,198,464,315,1670,2647,52.003626473254755,3.5902085222121487,8.41341795104261,5.711695376246602,30.28105167724388,47.996373526745245,0,5650,0,0,0,7,0,3,3,0,95,10,0,14,0,0,8,0,0,0,0,46,0,0,0,3,3,0,0,0,9,65,5,0,5,14,3,15,3,0,5,0,0,4,0,3,9,0,6,0,25,782,1568,777,1220,508,440,22,763,6.533575317604357,33.26678765880218,24.464609800362968,57.731397459165144,11.324863883847552,6.007259528130671,17.33212341197822,2.3593466424682394,1.778584392014519,14.26497277676951,0.9866511897852582,8.183401044689495,21.53221125943123,29.715612304120718,19.50087057457922,10.156703424260012,29.657573998839236,15.612304120719676,5.803830528148577,3.7144515380150898,3.0760301799187464,0.013239553165080678,16.38394704178734,23.99669011170873,40.38063715349607,16.921803889118742,8.812577575506827,25.734381464625567,12.246586677699629,4.840711625982623,2.6892842366570133,8.564335953661564,4.220107571369466,6.1,53.7,50.6,54,58,392,366,1040,69,95,1207,0.18749348980938166,0.2013818964619284,1.361063851949585,1.270789208708031,3.610985729662165,0.5694246727544182,3.1700288184438037,26256.2398,9.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,146893,0.029999999329447743,0.21055669560496412,70.36000061035156,30929.3046875,146893,0.07999999821186066,0.2571106977102381,75.05000305175781,37767.76171875
LGA18250,Willoughby,2613.39276,1069.48095,2439.0,998.368,1805.13799,1580.0,550.0,675.0,1000.0,1400.0,380.0,650.0,630.0,1025.0,692.5,850.0,670.0,4896,9510,3986,4472,11319,12373,10050,7522,5430,3022,1731,14406,49722,10183,19.386093579685376,66.91068617028435,13.703220250030279,36692,33849,52.015140131271174,47.98485986872882,46166,2202,4761,1543,1314,425,53129,3282,94.1819857829147,5.81801421708532,37,946,2671,2271,2.7,32687,1167,3752,2511,19782,27212,54.570193158483455,1.9482796040000667,6.263877527170737,4.192056628658242,33.02559308168751,45.429806841516545,25,36692,58,19,36,250,68,7902,260,161,2739,115,192,244,146,2474,1895,666,561,42,308,470,1425,2199,272,1053,22,47,42,362,143,1381,56,130,260,897,176,222,503,668,51,157,1008,485,60,104,608,365,74,56,2385,3762,45921,1463,4034,918,1101,424,3465,13.119406972084947,18.643982903699747,16.630492854280753,35.2744757579805,13.236276212100975,10.388005876853214,23.624282088954192,9.513156137304662,11.903966875918258,6.564712167757447,2.6463309933841725,3.595777991010555,7.933942730165143,11.529720721175696,9.16620372708449,8.307661229230847,17.473864956315342,17.66072420584819,13.408413716478965,26.321902934195247,0.929245997676885,0.028158789592327968,6.9804760631184815,9.704657471440033,16.68513353455851,10.35800252168265,9.368433118098805,19.726435639781453,16.727161578726168,12.98666564780499,21.09043670958621,8.646314904672755,1.321973025637107,5.1,63.9,60.6,8349,1680,18612,5536,3145,309,1061,4522,2.2896618299194547,0.4607296531638141,5.104226371836255,1.5182139047112349,0.8624968804763067,0.3757140624014436,1.2664580585181509,22.4258,363.0,0.0,0.0,3.0,0.0,363.0,3.0,366.0,126,2.0799999237060547,13.698492140997026,51.04999923706055,1726.010009765625,126,2.009999990463257,15.704206194196427,55.61000061035156,1978.72998046875
LGA18350,Wingecarribee,1020.1124300000001,680.5689699999998,870.0,511.0,986.62005,832.5,260.0,380.0,460.0,580.0,0.0,475.0,350.0,500.0,325.0,455.0,460.0,2358,6050,3037,1896,3972,5071,6470,6643,7096,3861,1428,8408,27089,12385,17.55983459337538,56.574495635102956,25.86566977152166,36901,7607,82.90869057248135,17.091309427518652,18196,2749,10796,2842,1366,109,31741,4317,88.02762216429086,11.972377835709135,47,645,1639,1335,2.4,21034,1230,3996,2666,10549,18441,53.284357188093736,3.1158961367954396,10.122862571247623,6.753641545281824,26.72324255858138,46.71564281190627,0,36901,19,3,11,113,28,208,34,31,2678,53,54,274,70,78,200,36,19,10,117,180,33,28,33,44,63,8,8,131,196,716,53,10,36,136,73,332,45,229,26,25,42,51,31,7,188,59,70,39,677,3374,18051,2249,10266,2355,1204,109,3356,7.918861426256077,28.861932739059966,25.400121555915717,54.26205429497569,13.05459886547812,7.6301661264181515,20.684764991896273,4.5001012965964335,3.2414910858995136,9.392726904376014,0.9567546880979716,4.806735553004208,16.999617298124758,21.80635285112897,17.305778798316116,13.050133945656336,30.35591274397245,19.26521239954076,7.929582854955989,7.278989667049369,1.6456180635285114,0.013115676892766676,12.564030396847734,19.549676329862088,32.11370672670982,15.890796509991555,11.331269349845199,27.22206585983676,15.581198986771744,6.929355474247116,5.7191106107514775,8.342245989304812,2.7807486631016043,3.8,54.3,52.3,1771,854,5388,4059,7072,484,1221,8781,0.7484859114749526,0.3609299652171708,2.277155330901776,1.715473921330792,2.9888720304635035,0.7205920265752649,1.8346568840840032,2689.3413,371.0,2.0,0.0,9.0,0.0,373.0,9.0,382.0,15191,0.07000000029802322,0.35065633022842474,29.790000915527344,5326.8203125,15191,0.059999998658895486,0.41696399826583175,29.28000068664551,6334.10009765625
LGA18400,Wollondilly,883.56434,0.0,766.25,0.0,870.1977400000001,755.0,0.0,350.0,415.0,550.0,0.0,0.0,322.5,450.0,430.0,0.0,445.0,3313,7370,3411,2902,5706,6573,6769,6014,4005,1808,652,10683,31375,6465,22.01636337407003,64.66005811676936,13.323578509160605,39803,5729,87.41764034085917,12.582359659140826,14659,2681,12948,3068,1462,114,30288,4644,86.7055994503607,13.2944005496393,37,738,2032,1871,3.0,20654,1122,2805,1575,11678,17180,54.591108526722,2.96558650948882,7.413966273722049,4.162922239255696,30.866416450811442,45.408891473278,3,39803,15,17,8,47,55,124,97,34,1845,52,26,184,63,24,65,21,15,19,147,206,9,18,115,33,166,20,3,4,134,473,60,15,25,105,40,245,28,156,40,22,12,41,22,14,107,40,66,32,622,2988,14492,2230,12439,2610,1336,114,2795,8.953211736716893,25.228654507005018,23.85144065556437,49.08009516256939,15.884218873909594,9.93391488236849,25.81813375627809,5.6991805445413695,2.405498281786941,8.043880518107322,0.7147201946472019,3.824513381995134,12.971411192214113,16.795924574209245,13.161496350364963,12.697688564476886,25.85918491484185,24.657846715328468,11.60279805352798,8.873175182481752,1.7335766423357664,0.00854361215974568,8.126365984502286,13.848599244983113,21.97496522948539,12.888270746407047,11.802106099741705,24.690376846148748,21.915358633022056,10.464269156897807,8.874759917875355,8.775415590436452,2.450493410159613,4.0,66.2,63.6,933,468,3371,3485,9144,527,966,10640,0.41946157857823657,0.21040516481737911,1.5155466038448395,1.5667991439926627,4.110993220278021,0.6712284424622801,1.620299602568022,2555.4339999999997,385.0,0.0,0.0,6.0,0.0,385.0,6.0,391.0,14381,0.10000000149011612,0.3992024320826959,22.59000015258789,5740.93017578125,14381,0.10000000149011612,0.4473457885513003,42.7599983215332,6433.27978515625
LGA18450,Wollongong,824.16162,573.67852,785.0,560.0,739.8375,680.0,290.0,390.0,490.0,590.0,0.0,380.0,370.0,495.0,370.0,490.0,430.0,12034,24521,13007,15523,26029,25840,26461,24276,18688,11994,5253,36555,131136,35935,17.95202970151159,64.40042037853712,17.647549919951285,147934,43917,77.1087979734273,22.891202026572703,77418,10320,43808,12452,9520,1393,131546,23365,84.91714597413998,15.082854025860009,39,584,1710,1339,2.6,77964,5105,14546,10408,59055,89114,46.66323513568513,3.0554591268748728,8.706113312345131,6.229425777181915,35.34576664791295,53.33676486431487,34,147934,114,307,32,375,506,3035,808,164,8092,194,206,1117,723,203,1442,307,399,438,472,2617,173,308,617,415,389,34,207,76,739,2158,184,260,100,1056,354,1455,123,566,504,303,118,591,2896,554,681,938,435,124,5978,11777,76785,8487,41941,10677,8957,1389,11918,9.126057863803402,32.77372787014759,22.403969308483262,55.17769717863085,12.983445254425972,8.170239762511821,21.153685016937796,4.931111669719059,2.286901042601836,7.324547228307058,1.019678669526282,5.549911577679949,17.985476163600108,23.53538774128005,15.285773413101554,12.031079504835008,27.316852917936558,20.941039244459496,9.365240621590095,7.3390525642472815,1.4486209880723937,0.014495301196673653,14.796835913731325,18.655939422621863,33.452775336353184,14.464201203434525,10.809275911026976,25.2734771144615,16.520857278074505,7.581637482252722,5.7602596173348655,7.357176661483336,2.604286390372524,7.1,56.9,52.8,8108,3131,22048,14989,30466,2094,4043,36609,0.8545396099344973,0.3299905671811681,2.323740665988628,1.5797600164415613,3.210952609307399,0.6468068063848064,1.6246581261889832,683.9860000000001,1626.0,0.0,0.0,25.0,0.0,1626.0,25.0,1651.0,3865,0.1899999976158142,3.5922405603169465,203.67999267578125,13884.009765625,3865,0.20999999344348907,3.2662819372574385,161.89999389648438,12624.1796875
