LGA_CODE,Age_0_4_yr_P,Age_5_14_yr_P,Age_15_19_yr_P,Age_20_24_yr_P,Age_25_34_yr_P,Age_35_44_yr_P,Age_45_54_yr_P,Age_55_64_yr_P,Age_65_74_yr_P,Age_75_84_yr_P,Age_85ov_P,Age_below_15_yr,Age_15_64_yr,Age_over_65_yr,Age_below_15_yr_pct,Age_15_64_yr_pct,Age_over_65_yr_pct,Birthplace_Australia_P,Birthplace_Elsewhere_P,BP_Aus_pct,BP_Non_Aus_pct,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_P,Sec_Edu_Yr10_or_above,Sec_Edu_Yr9_or_below,Yr10_above_pct,Yr9_below_pct,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_fam_inc_weekly,Median_tot_hhd_inc_weekly,Average_household_size,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Single,MS_Married_pct,MS_Separated_pct,MS_Divorced_pct,MS_Widowed_pct,MS_Never_Married_pct,MS_Single_pct,P_Afghanistan_Tot,P_Australia_Tot,P_Bangladesh_Tot,P_Bosnia_Herzegov_Tot,P_Cambodia_Tot,P_Canada_Tot,P_Chile_Tot,P_China_Tot,P_Croatia_Tot,P_Egypt_Tot,P_England_Tot,P_Fiji_Tot,P_France_Tot,P_Germany_Tot,P_Greece_Tot,P_Hong_Kong_Tot,P_India_Tot,P_Indonesia_Tot,P_Iran_Tot,P_Iraq_Tot,P_Ireland_Tot,P_Italy_Tot,P_Japan_Tot,P_Korea_South_Tot,P_Lebanon_Tot,P_Malaysia_Tot,P_Malta_Tot,P_Mauritius_Tot,P_Myanmar_Tot,P_Nepal_Tot,P_Netherlands_Tot,P_New_Zealand_Tot,P_Nthern_Ireland_Tot,P_Pakistan_Tot,P_PNG_Tot,P_Philippines_Tot,P_Poland_Tot,P_Scotland_Tot,P_Singapore_Tot,P_South_Africa_Tot,P_SE_Europe_nfd_Tot,P_Sri_Lanka_Tot,P_Taiwan_Tot,P_Thailand_Tot,P_FYROM_Tot,P_Turkey_Tot,P_USA_Tot,P_Vietnam_Tot,P_Wales_Tot,P_Zimbabwe_Tot,P_Elsewhere_Tot,P_COB_NS_Tot,P_Y12e_Tot,P_Y11e_Tot,P_Y10e_Tot,P_Y9e_Tot,P_Y8b_Tot,P_DNGTS_Tot,P_Hghst_yr_schl_ns_Tot,pct_no_pincome,pct_pincome_1_499,pct_pincome_500_999,pct_pincome_1_999,pct_pincome_1000_1499,pct_pincome_1500_1999,pct_pincome_1000_1999,pct_pincome_2000_2999,pct_pincome_3000_more,pct_pincome_ns,pct_no_fincome,pct_fincome_1_499,pct_fincome_500_999,pct_fincome_1_999,pct_fincome_1000_1499,pct_fincome_1500_1999,pct_fincome_1000_1999,pct_fincome_2000_2999,pct_fincome_3000_3999,pct_fincome_4000_more,pct_fincome_ns,pct_no_hincome,pct_hincome_1_499,pct_hincome_500_999,pct_hincome_1_999,pct_hincome_1000_1499,pct_hincome_1500_1999,pct_hincome_1000_1999,pct_hincome_2000_2999,pct_hincome_3000_3999,pct_hincome_4000_more,pct_part_hincome,pct_hincome_ns,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_P,Non_sch_quls_Cert3a4_Level_P,Non_sch_quls_Cert1a2_Level_P,Non_sch_quls_Certnfd_Level_P,Non_sch_quls_CertTot_Level_P,pct_pgrad,pct_grad_cert_dip,pct_bach_deg,pct_adv_dip,pct_cert_iii_iv,pct_cert_i_ii,pct_others
LGA13660,330,642,248,229,440,520,737,739,773,441,155,972,2913,1369,18.50019033117625,55.44347164065474,26.056338028169012,4433,212,95.43595263724434,4.564047362755652,1285,271,1296,420,396,9,2852,825,77.56323089475116,22.436769105248842,48,489,1178,910,2.3,2261,154,384,380,1106,2024,52.765460910151695,3.593932322053676,8.96149358226371,8.868144690781797,25.810968494749126,47.23453908984831,0,4433,0,0,0,0,0,3,0,3,76,6,0,18,0,0,5,0,0,0,3,0,0,4,0,0,0,0,0,0,9,25,4,0,0,12,0,8,0,4,0,0,0,4,0,0,13,0,0,3,14,607,1271,233,1261,383,388,9,600,7.573992076439058,36.56490328594733,24.77278023770683,61.33768352365416,10.39384758797483,3.868562106735027,14.262409694709858,1.8643672803542297,1.1885341412258215,13.773013283616873,1.8964259664478482,9.409190371991247,25.164113785557987,34.57330415754923,20.204230488694385,11.013858497447119,31.218088986141503,14.00437636761488,3.3552151714077314,2.115244347191831,2.8446389496717726,0.02301150575287644,20.31015507753877,24.562281140570285,44.87243621810905,17.45872936468234,8.804402201100551,26.263131565782892,9.954977488744372,2.651325662831416,1.7508754377188593,7.503751875937969,4.702351175587794,4.8,51.1,48.6,30,38,305,289,667,55,77,794,0.1481554644673811,0.1876635883253494,1.5062472220850411,1.4272309743691047,3.2939898266581067,0.6518840436564769,3.368067558891797
LGA13800,4101,8769,4580,4387,8030,8115,9554,7833,5571,2640,1010,12870,42499,9221,19.925685090571296,65.79811116271868,14.276203746710017,52539,7938,86.87434892603801,13.125651073962002,20424,3716,16979,4310,2253,181,41119,6744,85.90978417566805,14.090215824331947,38,728,1916,1668,2.8,25506,1701,4723,2409,17375,26208,49.321266968325794,3.289244691959624,9.132923386317051,4.658313029353754,33.59825192404378,50.678733031674206,0,52539,0,8,4,57,38,239,74,28,2351,74,41,298,88,39,135,46,33,12,181,191,21,42,79,105,475,13,8,0,245,833,63,26,34,261,43,250,35,248,49,30,14,87,70,12,142,60,68,24,652,4109,20236,3164,16371,3642,2061,181,3783,8.473560017020619,25.294959576031875,25.01063788634869,50.30559746238057,16.471316390081622,9.48899462303199,25.960311013113614,4.897296042706278,1.9302928319987622,8.432942632780163,0.8460236886632826,4.200945212672852,13.145457727988797,17.346402940661648,14.668300367582706,14.06733181632534,28.735632183908045,23.86370266643328,10.753252815216758,7.643386428613105,1.5986930392671685,0.010845579604676275,9.596694680501432,15.052349875581013,24.649044556082444,14.770646509225784,12.751772383679985,27.52241889290577,20.019719235644867,9.507488614488944,7.15526550542279,7.840743696887178,2.2207615381003802,4.3,65.3,62.5,1275,704,4781,4847,11955,702,1290,13937,0.426619732919317,0.2355610133138817,1.5997403475194154,1.6218241925175918,4.000187378078772,0.6665305944904153,1.619147362820843
LGA13850,143,378,173,150,297,277,461,424,358,233,60,521,1782,651,17.637102234258634,60.32498307379824,22.03791469194313,2350,188,92.5925925925926,7.4074074074074066,770,222,625,234,213,8,1617,455,78.04054054054053,21.95945945945946,46,587,1344,1075,2.3,1212,90,189,170,766,1215,49.93819530284301,3.7082818294190356,7.787391841779975,7.0045323444581795,31.56159868149979,50.06180469715699,0,2350,0,0,0,0,0,3,0,0,25,12,0,6,7,0,14,0,0,0,0,19,0,0,0,0,0,0,0,3,4,37,0,6,0,5,0,5,0,7,0,0,0,3,0,0,3,0,0,0,18,407,760,206,600,205,201,8,354,7.339073390733907,30.13530135301353,24.887248872488726,55.02255022550226,12.710127101271013,5.0840508405084055,17.794177941779417,2.747027470274703,1.4760147601476015,15.621156211562116,0.819672131147541,9.01639344262295,20.491803278688526,29.508196721311474,17.896174863387976,12.021857923497267,29.918032786885245,15.710382513661202,3.8251366120218577,3.6885245901639343,3.4153005464480874,0.014787430683918669,18.391866913123845,19.870609981515713,38.262476894639555,17.282809611829943,10.166358595194085,27.44916820702403,11.922365988909426,4.066543438077634,2.402957486136784,8.872458410351202,5.545286506469501,4.6,55.9,53.2,18,18,140,154,382,37,35,458,0.15956032266643028,0.15956032266643028,1.2410247318500134,1.3651272050350147,3.3862246254764647,0.6382412906657211,3.581242797624324
LGA13910,1102,2511,1148,899,1683,2018,2439,2535,2396,1254,516,3613,10722,4166,19.528674125722933,57.953624128425496,22.517701745851575,15814,1145,93.24842266643081,6.751577333569196,4706,1134,4749,1527,1078,83,10589,2688,79.75446260450403,20.245537395495973,44,538,1261,976,2.4,7340,604,1335,1112,4499,7550,49.29482874412358,4.056413700470114,8.965748824714574,7.468099395567494,30.214909335124247,50.70517125587642,3,15814,5,12,3,11,3,32,9,3,297,9,7,31,6,3,35,13,3,3,15,26,0,3,66,9,9,0,3,3,54,152,7,0,9,50,3,36,4,19,11,9,11,6,0,4,32,0,9,3,96,1532,4645,967,4604,1364,1028,83,1537,6.933816619680494,35.54168344744261,27.829238824003223,63.370922271445835,10.545039602631226,5.054369714055578,15.599409316686804,2.396294804671768,1.4901329037454691,10.209424083769633,1.0176531671858775,7.871235721703012,24.361370716510905,32.232606438213914,19.584631360332295,13.5202492211838,33.1048805815161,13.811007268951194,4.299065420560748,3.1983385254413292,2.035306334371755,0.013435157686324424,18.427379437137603,25.54094187526517,43.96832131240277,16.433319191062086,10.97440248903974,27.407721680101826,10.380427096591713,3.4082873709517747,2.248621128553246,7.36812332060529,3.874982322160939,5.5,53.8,50.8,177,140,1163,1042,2806,227,336,3367,0.2339536851009834,0.1850481125092524,1.537221106059004,1.3772866659617216,3.7088928835783017,0.7441577667336364,2.5021148355715344
LGA14000,8284,19590,9677,8372,14697,20695,21080,17202,12158,7073,3841,27874,91723,23072,19.53753092823248,64.29077094533501,16.171698126432513,84949,52795,61.67165175978627,38.32834824021373,78835,5625,16898,4471,2379,659,101358,7509,93.10259307228085,6.897406927719143,40,793,2372,2121,2.9,67497,2263,7197,5789,32046,47295,58.79939368597115,1.9713917346156529,6.26960066903617,5.043034357794968,27.91657955258206,41.20060631402885,174,84949,135,40,46,341,168,8745,122,218,6015,341,177,589,119,2350,5398,651,1601,60,403,705,527,2671,588,1774,93,129,138,905,383,2146,105,453,138,1812,363,606,714,2018,85,1659,611,415,23,93,786,589,173,241,4164,4926,78375,3705,15116,2880,1945,655,5851,11.612875125223225,23.064593405636135,19.91201707391437,42.9766104795505,14.292434339474715,10.453416960669019,24.745851300143734,8.875822117688053,6.026394877825689,5.7624460995687965,1.3855697361061676,3.2948594091625565,9.248995779732548,12.543855188895103,11.537092591650989,10.418467483601972,21.95556007525296,21.424213148929677,13.949763563329435,18.231046931407942,0.9101540651853358,0.011613808946461617,7.310743836811095,11.88820113585604,19.198944972667135,11.85842213855742,10.178035862421032,22.036458000978453,19.06706655605896,12.509305936655819,16.129581179673707,8.431710377980558,1.465552081339204,4.8,64.8,61.7,12374,3327,28348,12148,11687,914,2769,15370,1.765358792696602,0.47465239237931106,4.044318009969555,1.7331160993759755,1.6673467116732816,0.525441767698528,1.194406320709225
LGA14100,718,1937,1162,686,1134,1699,2004,1640,1425,856,746,2655,8325,3027,18.954808310130648,59.43456843007068,21.610623259798672,9508,3684,72.0739842328684,27.926015767131595,7588,584,1398,485,292,50,9570,827,92.04578243724151,7.954217562758488,43,977,3301,2467,2.7,5989,214,844,789,3511,5358,52.78047060897153,1.8859610469727683,7.438089362827179,6.953379747951001,30.94209923327752,47.219529391028466,21,9508,3,9,6,39,14,455,19,51,559,22,18,68,87,132,110,37,56,7,83,174,42,80,46,84,12,6,10,5,37,210,9,4,12,64,49,60,57,145,11,32,29,23,6,27,119,64,23,18,436,813,7552,310,1130,263,226,52,928,12.296165711767298,18.281181137064785,15.06390480387836,33.34508594094315,11.679153812252093,9.572498898193036,21.25165271044513,8.267959453503746,14.99338915821948,9.845747025121199,1.6175621028307337,2.68630849220104,6.730213749277874,9.416522241478914,7.105719237435009,6.8746389370306185,13.980358174465627,15.135759676487579,12.998266897746968,33.91103408434431,1.3575967648757943,0.02229995627459554,8.657630083078269,9.925666812418015,18.583296895496282,8.723218189768255,7.2584171403585485,15.981635330126803,13.533012680367293,12.155662439877569,26.366418889374728,9.422824661128116,1.7271534761696545,3.4,57.0,54.9,1221,313,2932,1067,784,71,249,1107,1.8141566623083323,0.46505408296683703,4.35635326280756,1.5853441103054797,1.164863901105432,0.4754546535124213,1.8156424581005586
LGA14170,10743,17165,6783,12739,36902,31754,25239,18512,12191,6838,3170,27908,131929,22199,15.331033421960491,72.47412599705552,12.194840580983982,105719,62406,62.88118959107807,37.11881040892193,107333,5720,15133,3959,6280,2004,128186,12243,91.28171531521268,8.718284684787331,36,957,2498,2048,2.4,59652,3743,12902,5880,71944,94469,38.70465413538713,2.4286112859376723,8.37134459288481,3.8151841734740883,46.680205812316295,61.29534586461287,23,105719,442,115,122,633,380,6373,318,356,8007,508,566,801,2694,951,2337,910,314,99,1350,3222,596,809,1066,1010,252,153,150,2341,333,4160,187,132,165,2068,489,874,441,898,180,343,384,1484,331,443,1498,3204,234,113,7545,13919,106941,4546,13955,2992,6025,2006,13622,7.6259310201645345,20.329976902914385,18.9895673838009,39.319544286715285,15.562634624866996,11.40970077595827,26.972335400825266,9.334855837853269,7.50201126307321,9.245322191368437,1.0885944985492904,3.454713119363037,9.412743752952025,12.867456872315064,10.591304738984729,9.41049459076494,20.00179932974967,20.37066192843166,14.529587728571107,21.64593688850903,0.8884190638986977,0.015132133616303747,8.662092624356776,11.543157833531994,20.20525045788877,11.913829694450097,10.705875512399338,22.619705206849435,18.215251330057853,12.668255952554002,15.652527836729947,7.628572259208652,1.4972235950809665,4.8,67.9,64.6,17982,4890,41396,13758,12359,994,2448,15790,1.9148915778634188,0.52073294493116,4.408233330955071,1.4650805432234966,1.3161019358699808,0.36653635919285327,1.66815574281117
LGA14200,1082,2242,1042,898,1710,1754,2064,2192,1921,1165,408,3324,9660,3494,20.172351013472507,58.62361937128292,21.20402961524457,13875,1044,93.0022119445003,6.997788055499699,4125,883,4216,1366,1001,41,9224,2408,79.29848693259972,20.701513067400278,42,509,1181,950,2.4,6250,528,1128,969,4282,6907,47.50323021965494,4.013072888956449,8.573382990043322,7.364900813255301,32.545413088089994,52.49676978034506,0,13875,0,0,0,9,3,7,3,0,206,13,9,38,0,3,28,6,0,0,14,24,11,21,0,8,3,0,0,0,24,94,3,0,12,176,5,33,0,38,0,0,10,15,0,0,108,18,9,6,98,1566,4077,743,4073,1235,957,42,1479,6.748419529286313,37.11630741107472,27.48114860233072,64.59745601340543,10.214030009901744,4.42531799832432,14.639348008226065,1.7746972351283419,1.020641328357072,11.21943788559677,1.3482101348210134,9.367735936773594,26.359832635983263,35.72756857275686,19.572291957229197,12.203626220362622,31.77591817759182,13.505346350534635,3.7192003719200373,2.510460251046025,2.092050209205021,0.014381434874979572,19.006373590455958,26.32783134499101,45.33420493544697,16.914528517731654,9.838208857656479,26.752737375388136,10.459225363621506,3.1214250694557935,1.8957345971563981,6.896551724137931,4.10197744729531,7.4,52.4,48.6,102,128,956,833,2582,192,314,3096,0.15010153927656944,0.18836271595491066,1.406834034788239,1.225829237425317,3.7996291609029638,0.7446213615092563,2.6944697883862614
LGA14300,340,780,332,400,870,851,840,862,624,279,115,1120,4155,1018,17.797552836484982,66.0257428889242,16.176704274590815,5191,469,91.71378091872792,8.286219081272085,1342,320,1419,426,266,14,3081,706,81.35727488777397,18.642725112226035,40,600,1410,1139,2.5,2410,202,411,289,1856,2758,46.63312693498452,3.9086687306501546,7.9527863777089784,5.592105263157895,35.91331269349845,53.366873065015476,4,5191,0,0,6,4,0,28,0,0,81,3,0,10,3,11,17,3,0,0,3,3,0,15,7,3,3,0,3,3,5,66,4,0,5,15,0,11,5,7,0,4,60,3,0,3,8,11,0,3,32,630,1329,285,1381,395,253,14,1372,5.675675675675675,26.1969111969112,22.876447876447877,49.07335907335907,10.424710424710424,4.710424710424711,15.135135135135135,2.5675675675675675,1.1776061776061777,26.37065637065637,0.5934718100890207,6.3056379821958455,21.587537091988132,27.893175074183976,19.51038575667656,12.611275964391691,32.12166172106825,18.76854599406528,6.231454005934718,3.3382789317507418,1.632047477744807,0.013577023498694517,16.29242819843342,22.036553524804177,38.3289817232376,16.866840731070496,10.443864229765014,27.31070496083551,14.464751958224543,5.274151436031332,3.028720626631854,7.258485639686684,2.976501305483029,4.8,47.1,44.8,51,37,327,276,851,92,102,1045,0.17116965933881523,0.12418190971639537,1.0974995804665213,0.926329921127706,2.8561839234770936,0.6511159590535325,4.953851317335124
LGA14350,1538,3429,1653,1336,2675,2892,3719,4723,4042,1997,867,4967,16998,6906,17.20411485573759,58.87568840705206,23.92019673721035,23939,2052,92.1049594090262,7.895040590973798,6386,1602,7785,2747,1840,79,15773,4666,77.1710944762464,22.82890552375361,47,474,1107,894,2.4,10488,1083,2682,1899,7762,13426,43.8571548047169,4.528727941791419,11.215187756126118,7.940955089069164,32.457974408296394,56.1428451952831,0,23939,3,0,3,24,13,50,3,3,631,34,5,110,9,6,45,8,4,3,25,13,12,10,5,16,23,3,3,6,59,262,18,8,18,121,11,80,5,37,6,8,22,34,0,3,49,12,20,10,184,2894,6290,1387,7546,2561,1773,79,3381,5.962784863056659,39.970729667572655,24.783608613840684,64.75433828141334,8.856366297302948,3.4288103700606314,12.28517666736358,1.4802425256115408,0.827932260087811,14.689525402467071,0.7686084142394822,8.1445523193096,30.447680690399135,38.592233009708735,19.983818770226538,11.974110032362459,31.957928802588995,12.108953613807982,2.953074433656958,1.725997842502697,2.7103559870550162,0.010790016888722087,19.48770876337024,28.77650591105273,48.264214674422966,16.710452242446987,9.392006004878963,26.102458247325952,9.41077125164196,2.6083693000562955,1.3604803903171327,6.933758678926628,4.240945768436855,8.5,43.3,39.6,240,210,1505,1500,4848,408,614,5868,0.1841112031667127,0.1610973027708736,1.1545306698579276,1.1506950197919543,3.7190463039675965,0.7840068734849183,3.093835343213968
LGA14400,1109,2502,1254,1058,1853,2350,2828,3466,2846,1498,704,3611,12809,5048,16.820383827091483,59.66554872368176,23.514067449226754,17036,2962,85.18851885188519,14.81148114811481,8612,1139,4829,1200,613,37,14580,1850,88.74010955569081,11.25989044430919,47,683,1820,1509,2.5,10228,444,1511,1150,4528,7633,57.26443088292928,2.4858630535804265,8.459772689099154,6.438609260399754,25.35132411399138,42.73556911707072,0,17036,0,3,3,48,10,59,17,17,1112,15,14,106,24,20,31,16,10,0,84,93,12,11,3,18,29,4,3,0,65,317,43,0,11,29,13,141,11,101,5,10,0,41,17,4,91,5,35,17,236,1471,8556,942,4625,1028,542,36,1397,7.148459383753502,28.128851540616246,24.016806722689076,52.14565826330532,14.061624649859944,9.266106442577032,23.327731092436974,5.988795518207283,3.0364145658263304,8.352941176470589,0.6492425503579158,4.128516730481105,15.698351922756784,19.826868653237888,16.26435824870984,12.6352588646579,28.89961711336774,19.943399367404695,10.504411519893457,8.806392542034294,1.0654236723822208,0.009438841479182829,10.369795707266615,18.30876648564779,28.678562192914406,14.921127489009567,11.572278251874838,26.493405740884405,16.938194983191103,8.856995086630462,7.460563744504784,8.675976208947505,1.952417895009051,4.4,55.6,53.1,842,533,2951,2073,3293,189,534,4017,0.7414125582255409,0.4693264768814885,2.5984661037097045,1.8253541962013613,2.8996099218963254,0.6366285980962779,1.5664761770584765
LGA14500,6027,17836,9293,6638,9662,15085,18515,13543,10518,6907,4036,23863,72736,21461,20.212603760799595,61.609351177367444,18.178045061832968,67679,45965,59.553518003590156,40.44648199640984,71951,4344,8476,2999,1384,333,84771,4716,94.72996077642563,5.270039223574374,41,942,3046,2640,2.9,57718,1466,4600,5199,25201,36466,61.28217106939607,1.5565276480081542,4.884056739998301,5.520045867663297,26.757198674934173,38.71782893060393,26,67679,26,19,26,400,120,8390,81,148,6739,167,210,592,104,2956,2004,526,1135,32,407,377,786,2481,143,1429,37,60,72,92,372,2237,98,144,284,574,243,559,756,3956,45,577,894,273,25,89,1048,421,164,280,3343,4415,71546,2482,6697,1336,851,333,4632,12.920209321827002,19.571378530713627,16.289314184419748,35.860692715133375,12.430871785073613,9.745353416340265,22.176225201413878,9.383392244902291,13.737540999267585,5.921939517455869,1.927725589792234,2.7600134634803095,6.542027477739359,9.30204094121967,8.604387870628194,7.744561059943086,16.34894893057128,15.9358648756158,13.76334873473884,30.819130381567273,0.9822220862274716,0.017598128411749413,5.152066545360021,9.10579672472056,14.257863270080582,9.500909799844035,8.383155705744736,17.88406550558877,14.975305432804783,13.259682869768652,26.781907980244345,9.649077203015336,1.432284897322589,4.7,61.2,58.3,13309,2925,28873,8989,4607,464,2016,7093,2.3270248910709666,0.511424435072701,5.048327423539861,1.5716903408097467,0.8055153409845925,0.43361798255736694,1.1840568459187455
LGA14550,388,1071,502,329,633,855,1358,1747,1217,594,239,1459,5424,2050,16.33269898130527,60.718683532967646,22.94861748572708,7144,850,89.36702526895172,10.632974731048286,2247,571,2494,692,555,24,5312,1271,80.69269330092663,19.307306699073372,50,460,1076,832,2.2,3401,312,940,540,2294,4086,45.42540403365834,4.167223186857219,12.555095498864699,7.212501669560571,30.639775611059168,54.574595966341654,0,7144,3,0,0,19,0,7,0,3,256,7,12,55,3,3,12,5,0,0,10,7,12,3,0,5,4,0,0,0,21,136,0,0,12,29,5,33,3,18,3,5,3,15,0,0,24,0,3,14,75,953,2218,479,2429,632,532,24,882,7.014965259219669,42.397113842864776,24.318546231961516,66.7156600748263,8.498129342597542,3.5008017103153395,11.99893105291288,1.5633351149118118,0.9887760555852485,11.718332442544094,1.205857019810508,10.163652024117141,29.37123169681309,39.53488372093023,21.188630490956072,10.594315245478036,31.782945736434108,11.1541774332472,2.9715762273901807,2.4978466838931954,2.02411714039621,0.016156462585034014,24.121315192743765,27.29591836734694,51.4172335600907,17.828798185941043,8.191609977324264,26.020408163265305,7.936507936507937,2.2392290249433104,1.7290249433106577,6.377551020408164,2.6643990929705215,8.7,47.5,43.4,106,104,610,546,1335,118,191,1645,0.2727109007177957,0.26756541202500705,1.5693740513005223,1.404718413131287,3.4346137024363887,0.7949780030358383,2.6370629550541564
LGA14600,497,859,322,346,738,654,708,814,651,447,172,1356,3582,1270,21.84278350515464,57.699742268041234,20.457474226804123,5163,236,95.62882015187998,4.371179848120022,1508,321,1442,464,373,32,3271,869,79.00966183574879,20.990338164251206,40,556,1279,1034,2.4,2319,146,362,387,1630,2525,47.87365813377374,3.014037985136251,7.473162675474815,7.9892650701899255,33.64987613542527,52.126341866226255,0,5163,0,0,0,3,0,11,0,7,42,0,0,9,0,0,20,0,0,0,3,0,0,0,6,0,0,0,0,0,3,35,0,3,3,35,0,3,0,16,0,4,0,8,0,0,3,0,0,0,23,802,1482,293,1402,431,368,32,683,7.139900662251655,31.850165562913908,25.538079470198674,57.38824503311258,11.216887417218542,5.298013245033113,16.514900662251655,2.359271523178808,1.7591059602649006,14.838576158940397,1.539448364336113,7.504810776138551,21.616420782552918,29.12123155869147,19.499679281590762,12.187299550994227,31.68697883258499,15.907633098139833,3.784477228992944,3.5920461834509303,3.1430404105195637,0.01717126073203796,17.216448260280163,23.361952101220062,40.57840036150023,16.6741979213737,9.986443741527339,26.66064166290104,12.291007681879801,3.2083145051965656,2.620876638047899,8.088567555354722,4.8350655219159515,6.8,54.6,50.9,37,54,307,270,716,89,86,887,0.1651269692506806,0.24099611728477707,1.3701075556745659,1.2049805864238854,3.1954299995537108,0.7810059356451109,3.6595706698799484
LGA14650,11845,24267,12210,10893,21737,23628,26085,26105,22286,12635,5681,36112,120658,40602,18.296414891676633,61.13227813468982,20.571306973633543,168252,19694,89.5214582912113,10.478541708788693,61835,11214,52598,16445,7723,446,125647,24614,83.61916931206368,16.380830687936324,42,609,1610,1313,2.5,80629,5308,15397,10949,48981,80635,49.998139696398454,3.2914971723385253,9.547698184343686,6.789488044448853,30.373176902470483,50.00186030360155,3,168252,65,45,59,264,93,522,128,69,5155,150,81,883,138,116,668,155,58,27,321,415,82,182,43,306,115,42,43,27,527,2266,114,83,154,695,200,874,80,674,110,156,20,274,265,23,504,138,243,115,1923,9424,61387,9451,50664,14501,7093,444,10749,7.578773728240715,32.63939275548362,24.92294716997513,57.56233992545875,13.674784345097455,7.730708886036229,21.405493231133683,4.400538284559047,2.09050374256603,6.962351088041773,0.6414333218250867,4.998818890483891,19.29206112696019,24.290880017444078,17.113368342630785,12.634237639234641,29.747605981865426,20.731197645049335,8.38587756437047,5.8910108480366326,1.4391365180891464,0.010002736726874658,13.724685276409414,20.21209633278599,33.9367816091954,15.717022441160372,11.130268199233717,26.84729064039409,16.759715380405037,7.0073891625615765,4.833059660645867,7.156540777230433,2.4589490968801315,6.9,56.8,52.9,4480,2474,18231,14489,34868,2125,4344,41333,0.48334092149809793,0.2669163928094407,1.966917040141032,1.5631979043718618,3.761859654195464,0.6979313440114275,1.5297524388217703
LGA14700,2425,4247,1925,2015,6278,5876,4673,3682,2708,1453,777,6672,24449,4938,18.503008957541805,67.80276768629192,13.694223356166283,21270,13067,61.94484084224015,38.055159157759846,22777,1177,2492,723,415,103,26446,1241,95.51775201358038,4.482247986419619,36,1149,2971,2376,2.5,15273,641,2089,1160,10214,14104,51.98965176839023,2.181979099295367,7.11100520815604,3.948667324777887,34.76869659938047,48.01034823160976,11,21270,83,11,12,136,59,1476,70,86,1737,71,95,196,68,514,856,158,398,7,238,192,359,312,61,484,19,21,14,309,84,757,34,63,40,404,132,171,174,440,32,143,130,169,32,56,361,128,53,61,1528,1712,22676,740,2144,375,299,102,1666,9.566283107510042,15.966500987267652,16.031184040307757,31.997685027575407,15.479675903860556,12.153605229114183,27.63328113297474,11.27527745625383,12.739157077687752,6.788316197998229,1.02495082306657,1.8324878351796252,6.004762397763744,7.837250232943369,8.272077854850398,8.365255202401904,16.637333057252302,19.867481105704524,15.156848535045036,29.278393208406666,0.9214204368982296,0.01323279367191543,5.928882974791159,9.011606416796038,14.940489391587196,9.965254675833519,9.91350632069195,19.878760996525468,18.969468470466474,13.750277223331116,21.85259111406816,7.6587565609521695,1.6263768758778738,4.4,68.7,65.7,4355,984,9415,2750,1794,157,528,2476,2.3228648844701416,0.5248447867551365,5.021761857011798,1.4667918329030745,0.9568816539011329,0.3653645111049476,1.1857011798340125
